unique_id,ds,y,volume
ethereum,2025-08-02,3483.1789551579504,42431734230.15089
ethereum,2025-08-03,3397.4855484143177,28164675444.895985
ethereum,2025-08-04,3497.573127822404,18338718249.174084
ethereum,2025-08-05,3715.709014855071,28536476594.95387
ethereum,2025-08-06,3612.442432236669,29411744198.367584
ethereum,2025-08-07,3684.0459195726726,23256150904.877857
ethereum,2025-08-08,3911.2609462690816,31981627910.70641
ethereum,2025-08-09,4012.97697001236,37861934037.3479
ethereum,2025-08-10,4265.563258333516,37686735734.66866
ethereum,2025-08-11,4253.591618951185,26481154882.30421
ethereum,2025-08-12,4228.824213261163,43010572110.88258
ethereum,2025-08-13,4606.809427709522,52840297700.59488
ethereum,2025-08-14,4763.652535322159,58870844448.59354
ethereum,2025-08-15,4554.291501538621,66924319529.18441
ethereum,2025-08-16,4430.532465017841,50038927770.639565
ethereum,2025-08-17,4426.826913311333,21104759591.06153
ethereum,2025-08-18,4487.118013759226,28100356151.382523
ethereum,2025-08-19,4317.275757328232,43935703176.22011
ethereum,2025-08-20,4074.495786100515,41626342123.38552
ethereum,2025-08-21,4330.491598768078,39857177022.84433
ethereum,2025-08-22,4224.438592580698,21703206731.83165
ethereum,2025-08-23,4829.225541798332,61856673933.04883
ethereum,2025-08-24,4773.884088598777,27814037595.094646
ethereum,2025-08-25,4778.10916071381,41157770217.98017
ethereum,2025-08-26,4381.626176071471,48217069690.885376
ethereum,2025-08-27,4602.369685333965,35263906282.176544
ethereum,2025-08-28,4500.1451479982325,35898825608.295586
ethereum,2025-08-29,4507.560431032719,29189873860.227936
ethereum,2025-08-30,4364.358521430426,38006835596.328514
ethereum,2025-08-31,4373.360357620914,19199178188.10025
ethereum,2025-09-01,4388.931464519364,22269795530.723904
ethereum,2025-09-02,4303.202222745541,31725195638.84437
ethereum,2025-09-03,4325.856306225941,32990260980.34124
ethereum,2025-09-04,4449.8670977283255,30818352470.84173
ethereum,2025-09-05,4298.094660544595,29893273380.07637
ethereum,2025-09-06,4306.613513100346,37950930494.82325
ethereum,2025-09-07,4273.110024157841,14497961323.191992
ethereum,2025-09-08,4304.032421076036,14920604279.616674
ethereum,2025-09-09,4309.685702772004,26393884729.75394
ethereum,2025-09-10,4309.342746120013,28408982228.170376
ethereum,2025-09-11,4347.476803670656,34848418445.62599
ethereum,2025-09-12,4459.31901599882,33593064568.960487
ethereum,2025-09-13,4708.841744149995,39138140052.58744
ethereum,2025-09-14,4667.699652630318,30452117451.68358
ethereum,2025-09-15,4609.786110950785,23827529566.903904
ethereum,2025-09-16,4524.244939102515,33863743706.69096
ethereum,2025-09-17,4504.266635522813,28053763147.05997
ethereum,2025-09-18,4591.768794331328,41727122821.76891
ethereum,2025-09-19,4590.636737213516,29381752919.13096
ethereum,2025-09-20,4470.479474009387,28156319659.26727
ethereum,2025-09-21,4481.799472368209,14314030981.454111
ethereum,2025-09-22,4452.87113037789,15910684640.581882
