unique_id,ds,y,volume
litecoin,2024-10-26,68.4108217645933,392042127.0704098
litecoin,2024-10-27,68.3734178134213,257894078.7786861
litecoin,2024-10-28,71.03177933863266,216656202.75740016
litecoin,2024-10-29,70.73012562005584,327118849.3784811
litecoin,2024-10-30,74.07890632680119,434858056.1149981
litecoin,2024-10-31,71.83805638438483,311390925.5362236
litecoin,2024-11-01,69.13157676516721,358468512.065576
litecoin,2024-11-02,70.21689500127817,385898163.5610809
litecoin,2024-11-03,69.16545029454562,249983694.40668333
litecoin,2024-11-04,66.93877651681868,338164247.0669741
litecoin,2024-11-05,65.45062792307996,309453008.5725578
litecoin,2024-11-06,65.40701188656351,379626041.4299226
litecoin,2024-11-07,71.0068203142269,742947575.0864819
litecoin,2024-11-08,71.52426321915254,439540560.8133198
litecoin,2024-11-09,72.83170626042516,450016926.0725715
litecoin,2024-11-10,73.94862302993009,399814011.1560805
litecoin,2024-11-11,76.51673978813817,994442535.4997482
litecoin,2024-11-12,80.06727284102335,1405432102.6661468
litecoin,2024-11-13,77.34753191137143,1395250846.0378094
litecoin,2024-11-14,75.46749803535799,1069747041.7157078
litecoin,2024-11-15,82.02181066306547,1983513164.090276
litecoin,2024-11-16,83.59730017018161,1329396135.6898131
litecoin,2024-11-17,95.2142942480468,2382512659.3152742
litecoin,2024-11-18,86.99365894607126,1441547646.7620833
litecoin,2024-11-19,89.18625782909633,1391443004.4278932
litecoin,2024-11-20,86.8346304288408,940649182.840408
litecoin,2024-11-21,83.75376337619583,924304441.2368784
litecoin,2024-11-22,89.48138304479176,1412930943.7451017
litecoin,2024-11-23,91.93120759357886,1190232161.1578104
litecoin,2024-11-24,99.33830290027802,2825510090.3929195
litecoin,2024-11-25,97.1764692884937,1383000916.1436107
litecoin,2024-11-26,92.31843858851371,1110761426.3300807
litecoin,2024-11-27,92.7654869324501,989201182.0040492
litecoin,2024-11-28,97.33862014602796,883950340.5449151
litecoin,2024-11-29,95.76076941566916,648937251.9164367
litecoin,2024-11-30,103.58478647814664,935585575.553091
litecoin,2024-12-01,102.82295228488404,853849658.1086667
litecoin,2024-12-02,119.58467555234743,2109552924.123943
litecoin,2024-12-03,134.20913087977684,5013236898.654988
litecoin,2024-12-04,132.1686022445804,2594607731.4640126
litecoin,2024-12-05,133.69742144078307,2168702077.54412
litecoin,2024-12-06,136.50322434223267,3181235714.911254
litecoin,2024-12-07,136.1082131017185,1581587305.705372
litecoin,2024-12-08,133.6891071572901,1132133542.386161
litecoin,2024-12-09,135.64579385305427,947784186.1101075
litecoin,2024-12-10,110.7153849650254,2219981167.315386
litecoin,2024-12-11,109.52780789888314,2282997923.888873
litecoin,2024-12-12,117.49408039305506,1313954839.848714
litecoin,2024-12-13,119.14174187444354,1492089934.0807328
litecoin,2024-12-14,123.80170410618784,1257179200.9541228
litecoin,2024-12-15,118.0965115092134,880629958.4880161
litecoin,2024-12-16,121.46336487381318,852513221.2566409
litecoin,2024-12-17,118.36236578354912,1263967330.23694
litecoin,2024-12-18,124.08809983267948,1708707125.7267263
litecoin,2024-12-19,108.97529745760824,2009592904.2190387
litecoin,2024-12-20,99.92342220240585,1869546745.67388
litecoin,2024-12-21,101.32707905001392,1533147680.709721
litecoin,2024-12-22,101.2921357118783,944110491.6550468
litecoin,2024-12-23,99.4739962412289,731286819.8941604
litecoin,2024-12-24,106.29980520657432,931460246.3563136
litecoin,2024-12-25,108.39419540146324,667223382.0445887
litecoin,2024-12-26,109.46769678430594,511432711.2880228
litecoin,2024-12-27,102.09678367230816,601234354.9666575
litecoin,2024-12-28,100.31700076753688,554995950.3887242
litecoin,2024-12-29,100.59713094281878,358525023.3534208
litecoin,2024-12-30,98.32759346687789,371855702.9892637
litecoin,2024-12-31,99.18334064898012,601697979.7009829
litecoin,2025-01-01,103.07745074703192,500789099.98986167
litecoin,2025-01-02,104.61693980490948,533964531.24691945
litecoin,2025-01-03,105.24749444031036,647203704.8570777
litecoin,2025-01-04,112.6653704171721,624337240.9559805
litecoin,2025-01-05,111.24738187091152,427383827.49548113
litecoin,2025-01-06,115.34124143352793,474454665.7148407
litecoin,2025-01-07,113.9944127649714,716365141.355269
litecoin,2025-01-08,102.915582560083,845924607.9932389
litecoin,2025-01-09,101.55524282890082,695164076.8276765
litecoin,2025-01-10,102.24182259588156,678325198.2988881
litecoin,2025-01-11,104.22560157116182,554785489.3466994
litecoin,2025-01-12,104.3821278175827,346900184.07292366
litecoin,2025-01-13,102.32043637084954,309513172.3281788
litecoin,2025-01-14,98.50665313332506,664403742.5377736
litecoin,2025-01-15,102.33668544325782,433847872.26822233
litecoin,2025-01-16,117.94311612647068,1064536006.803128
litecoin,2025-01-17,124.12892675022664,2154068140.7810807
litecoin,2025-01-18,136.85856621907038,2009958000.577568
litecoin,2025-01-19,125.43611048528028,1365254611.0025115
litecoin,2025-01-20,115.89859310601072,1549320047.7239826
litecoin,2025-01-21,117.82699214986472,1565153863.8469117
litecoin,2025-01-22,118.92534450085856,1004495177.216956
litecoin,2025-01-23,115.18818558862664,620745639.6288668
litecoin,2025-01-24,116.45900236514406,737789456.2375963
litecoin,2025-01-25,118.6213653352538,1047479011.6794035
litecoin,2025-01-26,123.90633888365927,1211984800.5927386
litecoin,2025-01-27,117.28627156303418,591670612.299069
litecoin,2025-01-28,114.7856212833532,1097796944.388466
litecoin,2025-01-29,110.1872074830894,634238747.9009691
litecoin,2025-01-30,115.84292822452711,705562591.621133
litecoin,2025-01-31,129.84366772430988,1638098869.931678
litecoin,2025-02-01,128.21183599988407,1090761942.081012
litecoin,2025-02-02,119.29690660995936,985191821.3443292
litecoin,2025-02-03,109.31031015468574,1115682065.848884
litecoin,2025-02-04,106.68160642173407,2441705632.2215824
litecoin,2025-02-05,101.67696315466424,1019927047.705358
litecoin,2025-02-06,103.2990388548491,784744222.8815889
litecoin,2025-02-07,101.47893246342676,848255368.6092739
litecoin,2025-02-08,103.39476312241148,799254239.5148337
litecoin,2025-02-09,104.6172991805904,465436098.6891501
litecoin,2025-02-10,107.73419511788468,604525038.778369
litecoin,2025-02-11,120.05069573017688,1438789294.118041
litecoin,2025-02-12,119.65280378271162,1976331648.972956
litecoin,2025-02-13,121.9946300747546,1393788289.7077782
litecoin,2025-02-14,126.03039210817782,1346335690.2246993
litecoin,2025-02-15,125.21974094167598,1455547014.3905914
litecoin,2025-02-16,133.62168171140846,1246273370.8017514
litecoin,2025-02-17,125.49089944736284,1152669037.893838
litecoin,2025-02-18,122.27490048728195,1046680366.2842332
litecoin,2025-02-19,129.37431812030331,1288304876.6470635
litecoin,2025-02-20,135.0467320134156,1692292215.9571495
litecoin,2025-02-21,130.5637873445115,1312322332.732645
litecoin,2025-02-22,127.76992831353944,2093991805.1315832
litecoin,2025-02-23,126.03619151044622,812249063.6396708
litecoin,2025-02-24,130.10308729876857,551614953.6590775
litecoin,2025-02-25,113.9332495540523,1209926327.7844286
litecoin,2025-02-26,114.76275278676177,1537993920.1979632
litecoin,2025-02-27,125.3799602133524,1987251137.1444976
litecoin,2025-02-28,126.70031771605728,1672871343.6116602
litecoin,2025-03-01,128.03040655443823,2054309988.766873
litecoin,2025-03-02,124.31670036737066,788439341.3451804
litecoin,2025-03-03,127.46719147141572,1573373193.6843083
litecoin,2025-03-04,110.09765258595738,1680126249.0425043
litecoin,2025-03-05,103.50343511026205,1617453863.819595
litecoin,2025-03-06,104.7094659831926,750123942.0890497
litecoin,2025-03-07,103.41902164415296,996873641.1899408
litecoin,2025-03-08,103.43292073503451,959354888.940608
litecoin,2025-03-09,102.3410433650952,575717707.3531715
litecoin,2025-03-10,94.39487281369313,724885755.9653066
litecoin,2025-03-11,87.65780132214545,936099212.0300516
litecoin,2025-03-12,90.4747992641379,884268964.2548919
litecoin,2025-03-13,91.60675995065874,571176656.9652631
litecoin,2025-03-14,87.99132679881963,484392096.47551423
litecoin,2025-03-15,91.3971653027959,464639108.0801656
litecoin,2025-03-16,92.469199705062,374852322.4153406
litecoin,2025-03-17,90.40439571244728,386832700.4293623
litecoin,2025-03-18,92.37546226716412,606313379.2004459
litecoin,2025-03-19,90.0837145234657,478307695.0995585
litecoin,2025-03-20,94.0422796860704,513499374.2912175
litecoin,2025-03-21,93.30107371605143,441823215.1893404
litecoin,2025-03-22,91.03721767589194,375669546.0113553
litecoin,2025-03-23,91.223451729495,243777452.15044507
litecoin,2025-03-24,91.39870932152722,259623484.0977417
litecoin,2025-03-25,93.60884518810742,524551997.2204983
litecoin,2025-03-26,94.57310196374203,397206237.00237614
litecoin,2025-03-27,92.31003870911086,441529794.71764463
litecoin,2025-03-28,92.8877747770944,352618809.26904845
litecoin,2025-03-29,87.41653156849024,492930223.885612
litecoin,2025-03-30,85.45147530911963,376077887.7787591
litecoin,2025-03-31,85.96234152262682,274391027.8807616
litecoin,2025-04-01,83.04256752728014,462268764.4658335
litecoin,2025-04-02,84.54689935549364,322909994.5909921
litecoin,2025-04-03,81.83281769665525,619546608.0311532
litecoin,2025-04-04,83.38712732801515,478963702.1059204
litecoin,2025-04-05,84.36977604877094,400393323.5120247
litecoin,2025-04-06,82.80492892590036,199305234.3509163
litecoin,2025-04-07,70.34292227007285,573321119.5969832
litecoin,2025-04-08,70.93382299574974,971505912.6348518
litecoin,2025-04-09,68.98458275503194,467933315.9819023
litecoin,2025-04-10,75.99818230182687,703818143.4106892
litecoin,2025-04-11,73.7535696947226,397709834.30993646
litecoin,2025-04-12,76.20087730680858,377460234.99181485
litecoin,2025-04-13,78.6355543978562,324742960.39098483
litecoin,2025-04-14,77.68422193531823,341117324.06776094
litecoin,2025-04-15,77.10197463364834,365700614.2751121
litecoin,2025-04-16,75.4068649588178,293389016.48119324
litecoin,2025-04-17,74.31575905789768,329901355.6438539
litecoin,2025-04-18,74.89905687711816,284895324.5677437
litecoin,2025-04-19,75.97759927668527,224348134.2578045
litecoin,2025-04-20,76.14787380731937,222707907.499638
litecoin,2025-04-21,77.76735019741147,226606831.6456881
litecoin,2025-04-22,77.81974930905011,380280927.0455519
litecoin,2025-04-23,83.88538391176314,463598615.5846726
litecoin,2025-04-24,83.13713416252266,505566472.52285296
litecoin,2025-04-25,84.35577146806008,371800434.2957994
litecoin,2025-04-26,86.3975301727394,393330066.9945244
litecoin,2025-04-27,87.03547825518902,256842885.77026463
litecoin,2025-04-28,85.54993622134249,248128460.7378457
litecoin,2025-04-29,85.80852689223472,364715075.1949403
litecoin,2025-04-30,85.42140587808338,376160717.1032679
litecoin,2025-05-01,83.58853028850834,358459827.79072464
litecoin,2025-05-02,89.06217816520171,445379918.9981213
litecoin,2025-05-03,87.89590354214553,353537414.85247606
litecoin,2025-05-04,86.75992413700477,222937444.8196496
litecoin,2025-05-05,85.10902735824925,284680222.1799146
litecoin,2025-05-06,83.41922770063775,540852194.8306998
litecoin,2025-05-07,92.149704659194,508437786.4899983
litecoin,2025-05-08,89.44431346011324,768475916.3019406
litecoin,2025-05-09,94.6199681155532,769057503.5478876
litecoin,2025-05-10,100.4027132953146,823102318.4301258
litecoin,2025-05-11,105.08748443279636,793369162.7198462
litecoin,2025-05-12,99.92912115652602,633852739.5780895
litecoin,2025-05-13,104.12471184298012,842851130.5689031
litecoin,2025-05-14,103.46894701895069,694404890.2372082
litecoin,2025-05-15,100.97990415152124,631142304.9773182
litecoin,2025-05-16,99.18075221295052,605789874.9498819
litecoin,2025-05-17,99.63092219071704,421896098.3740409
litecoin,2025-05-18,96.34390862139422,426859653.1032332
litecoin,2025-05-19,100.1708246970945,491046900.2990731
litecoin,2025-05-20,98.39236540189734,517987884.2077775
litecoin,2025-05-21,94.26172592286514,658402463.043678
litecoin,2025-05-22,97.38050298004114,560929780.9987104
litecoin,2025-05-23,100.37430739666064,691189969.2316314
litecoin,2025-05-24,95.33939834887626,640116441.98797
litecoin,2025-05-25,95.62898062591697,349265346.615201
litecoin,2025-05-26,95.5960032466726,336902519.27228
litecoin,2025-05-27,94.80730074536368,307278487.51358604
