unique_id,ds,yhat
ethereum,2025-10-25,2903.9297
ethereum,2025-10-26,2897.716
ethereum,2025-10-27,2893.9685
ethereum,2025-10-28,2891.6272
ethereum,2025-10-29,2890.2285
ethereum,2025-10-30,2889.412
ethereum,2025-10-31,2888.953
